longitude,latitude,pa,sst,cuv,ph
146.1485,-43.5205,2.9,14.753204621477893,0.0,8.074364781271766
145.9332,-43.3694,7.7,14.808206958927785,0.0,8.071982551403527
145.9332,-43.3694,3.6,14.808206958927785,0.0,8.071982551403527
147.5937,-40.8472,0.0,15.506682840486574,0.0,8.07688755248165
147.5943,-40.8485,0.3,15.506682840486574,0.0,8.07688755248165
148.1243,-42.5905,78.7,15.238338354516552,0.0,8.087890958165827
148.3136,-41.8695,22.32,15.621263550563015,0.0,8.081470816017653
148.2885,-42.2933,72.6,15.256849817869831,0.0,8.087761118960799
145.9265,-43.299,35.65,14.778416515372154,0.0,8.074773583931442
145.3084,-40.7665,51.0,15.43646627821227,0.0,8.080953076678302
147.9693,-42.524,6.507692307692308,15.066245164458207,0.0,8.094627484054696
147.4014,-43.1285,69.3,14.614261590992683,0.0,8.092777184875603
147.3981,-42.9917,9.1,14.513858072636964,0.0,8.095161893439334
145.8759,-43.316,17.0,14.834483957258378,0.0,8.073588120688765
145.8737,-43.3181,14.275,14.834483957258378,0.0,8.073588120688765
148.0463,-42.6025,21.892307692307693,15.040929690791979,0.0,8.089285915681412
148.3423,-40.4895,17.0,15.942418733741077,0.0,8.077845744286538
147.3421,-43.0534,63.37272727272728,14.54414020626592,0.0,8.092752581132105
147.9481,-42.5531,13.323076923076922,15.010611127206893,0.0,8.091670288268373
148.007,-42.6608,5.407692307692307,15.053134183635667,0.0,8.087126252888455
148.2607,-42.1793,0.0,15.258811561350221,0.0,8.086845374460921
148.0243,-42.629,23.558333333333334,15.040929690791979,0.0,8.089285915681412
147.2818,-43.145,0.0,14.569979783652837,0.0,8.090573804822624
145.5164,-40.8585,4.7,15.42419456425907,0.0,8.080148364930722
145.8504,-43.3095,2.4,14.834483957258378,0.0,8.073588120688765
145.995,-43.3306,0.16,14.689937648588963,0.0,8.072660815273231
148.2351,-42.3112,35.4,15.29959712404126,0.0,8.087144640074227
148.2529,-42.292,14.6,15.256849817869831,0.0,8.087761118960799
148.2764,-42.2952,27.8,15.256849817869831,0.0,8.087761118960799
145.8428,-43.3093,10.016666666666667,14.875714696677536,0.0,8.074047506567405
145.8424,-43.3098,5.75,14.875714696677536,0.0,8.074047506567405
145.8467,-43.3042,8.433333333333334,14.875714696677536,0.0,8.074047506567405
146.6668,-43.6004,19.4,14.640010405852836,0.0,8.07747929028524
148.318,-41.249,64.3,15.803525696584314,0.0,8.078366630118921
148.3311,-41.2484,51.7,15.803525696584314,0.0,8.078366630118921
145.1946,-42.3099,0.2,15.181321464240158,0.0,8.080884873310556
148.2294,-40.4645,0.0,15.921123883183332,0.0,8.075943859267701
146.7848,-43.607,22.2,14.681826399731856,0.0,8.077359831377619
145.1886,-42.214,1.5,15.165237126230572,0.0,8.079736427773454
145.9882,-43.3294,21.525,14.689937648588963,0.0,8.072660815273231
148.3143,-41.8745,16.883333333333333,15.621263550563015,0.0,8.081470816017653
145.9172,-43.3033,16.808333333333334,14.794828121956161,0.0,8.073802666166317
148.3112,-41.8955,15.8,15.621263550563015,0.0,8.081470816017653
148.2648,-42.1563,14.8,15.258811561350221,0.0,8.086845374460921
147.9157,-42.5836,26.700000000000003,15.010611127206893,0.0,8.091670288268373
148.3427,-41.3543,57.9,15.758505517822183,0.0,8.078850464939933
148.3397,-41.3443,37.7,15.738788087796353,0.0,8.078713079874714
148.3539,-41.273,30.3,15.8576248299117,0.0,8.078385166178334
148.3545,-41.2735,6.8,15.8576248299117,0.0,8.078385166178334
148.368,-41.2879,14.9,15.8576248299117,0.0,8.078385166178334
147.0213,-40.9803,6.3,15.395625917240944,0.0,8.078394848681182
148.1273,-40.7325,19.2,15.820340065189242,0.0,8.077450461962774
148.1233,-40.7355,29.0,15.820340065189242,0.0,8.077450461962774
145.7204,-40.9435,37.4,15.429620810452173,0.0,8.078866698442924
147.4044,-43.1662,54.1,14.63835596469459,0.0,8.091147481886617
147.9584,-42.8695,34.1,15.017831434796078,0.0,8.085458718821478
146.8196,-41.0379,0.0,15.413744294728952,0.0,8.077671200166828
147.4125,-43.1876,63.7,14.63835596469459,0.0,8.091147481886617
147.6196,-40.8443,0.0,15.536968966236943,0.0,8.076387778327915
147.6263,-40.7965,0.0,15.562962204684872,0.0,8.076299849677273
147.6413,-40.7785,0.3,15.562962204684872,0.0,8.076299849677273
147.6208,-40.8048,0.0,15.536968966236943,0.0,8.076387778327915
147.6703,-40.8195,1.4,15.547866082299947,0.0,8.076093837828282
148.3034,-41.8686,44.04,15.621263550563015,0.0,8.081470816017653
144.616,-40.9316,2.8,15.430575766669783,0.0,8.081554784456099
146.1551,-41.1327,5.6,15.375039447209636,0.0,8.077661513062914
145.2984,-40.7405,4.2,15.431811447772063,0.0,8.080858979951445
146.6421,-43.5831,11.5,14.620226411568584,0.0,8.08064618008947
148.1146,-42.6637,56.0,15.219534451555532,0.0,8.08511107616312
145.9238,-43.2971,20.44,14.778416515372154,0.0,8.074773583931442
145.9228,-43.2911,13.225,14.778416515372154,0.0,8.074773583931442
147.3923,-42.9774,32.0,14.513858072636964,0.0,8.095161893439334
146.0109,-43.4668,10.7,14.784135718352594,0.0,8.072398542426116
147.1684,-43.3253,69.6,14.599230097033802,0.0,8.087302728133134
148.24705669094755,-40.83044687321764,0.0,15.873226231250756,0.0,8.079399699241536
148.58116608890404,-43.129162069159264,0.0,15.852424759113525,0.0,8.066626817681778
146.32713180985897,-40.46551276279687,0.0,15.758528509319822,0.0,8.07239693327851
145.66670725274955,-43.875822319310274,0.0,14.10894762898679,0.0,8.0488753801844
144.1939645349096,-42.07599203525064,0.0,14.572023255011683,0.0,8.04698259249144
145.26623237372462,-43.66959716446507,0.0,14.00202041095221,0.0,8.040230466210618
148.996990894738,-41.78293742083961,0.0,16.809038264535168,0.0,8.067278577356015
148.2177977476238,-40.73299705307601,0.0,15.876268763029723,0.0,8.079818873836551
144.0829897056016,-43.86629898582278,0.0,13.41455086855191,0.0,8.03362478064665
144.04244428468402,-40.4934170539985,0.0,15.809680998383323,0.0,8.083263885143431
145.34196852605248,-40.40336150211676,0.0,15.526377263727893,0.0,8.082003440431109
144.60386836834135,-41.864700498213956,0.0,15.246895334211171,0.0,8.070333710937884
146.23132908453246,-43.73985799266084,0.0,14.688505546410232,0.0,8.069663100691377
148.494621129641,-41.371414311007015,0.0,16.08545347365285,0.0,8.079179748264227
147.11055112061916,-43.56161761905454,0.0,14.699146110888691,0.0,8.083743198885028
145.33048087938022,-40.0244017738562,0.0,15.592999925873688,0.0,8.078658626480498
148.11598996765957,-43.198743787939286,0.0,15.253625947467635,0.0,8.070937189806813
145.01373099980756,-40.46527058777414,0.0,15.48803807046729,0.0,8.08383868037218
148.99069249621144,-41.801097069231005,0.0,16.766522780130835,0.0,8.067582898336553
148.7325946119471,-43.4829446844436,0.0,15.648670901535432,0.0,8.063065091144829
148.6147965787467,-40.0567801698231,0.0,16.528233115126618,0.0,8.077155325430237
147.35308517466686,-43.41386327407201,0.0,14.683633570518106,0.0,8.083422282425577
144.02569595369292,-40.53174937081958,0.0,15.813549575227594,0.0,8.083193773309157
144.12755982736925,-42.42453457064308,0.0,14.2923883773697,0.0,8.040473240003541
147.78486967121378,-40.79481225811901,0.0,15.628560125293408,0.0,8.075919872474499
148.81904896569512,-41.63449875726741,0.0,16.787482050929334,0.0,8.07114404085214
147.44048743403746,-40.26263011160783,0.0,15.806254322711293,0.0,8.072862026870263
145.32224636658614,-43.99309044598147,0.0,13.943202842827544,0.0,8.039653959007907
144.56587667799144,-41.3238793731943,0.0,15.375583355495813,0.0,8.077073377407551
148.7526317896885,-40.52731392351252,0.0,16.59440472020428,0.0,8.075547001601917
146.13210604157572,-40.59384353268693,0.0,15.71937457074902,0.0,8.074048133887532
147.3370800322831,-40.216964060567385,0.0,15.853391960303398,0.0,8.072574117950962
148.9238430292535,-43.96873489306682,0.0,15.14786090656299,0.0,8.054668107124524
144.58742687744942,-42.767494452266774,0.0,14.351259716870718,0.0,8.045533907913953
146.41038558651422,-40.91720681484601,0.0,15.579301644388872,0.0,8.076699061064874
144.2237891195154,-43.396534035753206,0.0,13.571248105182667,0.0,8.037063050906191
144.46332429402142,-43.73301135499511,0.0,13.634906656490049,0.0,8.037366654525348
148.26511516951453,-40.28902168906984,0.0,16.125391018610728,0.0,8.076064894278666
147.78236468514672,-40.24363726843439,0.0,15.791253124564799,0.0,8.071291337572276
146.97600775162277,-40.078551672505725,0.0,15.90141854876201,0.0,8.071059391813327
146.3688936044678,-40.34711910447748,0.0,15.777716795054777,0.0,8.07130988762388
148.90368594236972,-40.638194432790435,0.0,17.126708692298145,0.0,8.070618814459156
146.4558317715765,-40.616367163489514,0.0,15.703035829640477,0.0,8.073825395054424
144.058354559427,-40.790235538393716,0.0,15.731178139595501,0.0,8.08143563477482
144.984889879884,-43.363041715776916,0.0,14.001277420774333,0.0,8.042011206167068
144.589868569098,-43.04910545773176,0.0,14.0863721731445,0.0,8.040787960485568
145.39987819497583,-43.383546853886,0.0,14.356753363681808,0.0,8.056064599618356
148.5409553061139,-43.232862202347704,0.0,15.791689499412223,0.0,8.065629345158111
144.97271909020307,-42.26120207639819,0.0,15.239698148903013,0.0,8.081259853378452
144.1488407644627,-43.87748426877089,0.0,13.437544498233553,0.0,8.034352673717084
145.98261947054394,-43.5770331229369,0.0,14.800857017923738,0.0,8.070617968256029
144.71580928953054,-40.280507356359344,0.0,15.618418135029513,0.0,8.084901205437673
147.26908653281328,-40.40962599116919,0.0,15.791556348769264,0.0,8.075239091958688
148.550366892334,-41.00475378933916,0.0,16.238395768089596,0.0,8.076902550555667
148.0250759917398,-40.59769865174242,0.0,15.80120280190334,0.0,8.073771393278573
145.0420516555138,-42.76549973188407,0.0,15.01950888302672,0.0,8.07527436146589
145.00789590679986,-40.35554157827335,0.0,15.53917307965897,0.0,8.083785115633951
145.49660073858274,-40.60933433898649,0.0,15.527272763241742,0.0,8.080742876923537
144.83722672879802,-40.407196790859146,0.0,15.434178706265575,0.0,8.084312684605877
144.2206838526622,-40.53224834748655,0.0,15.738415275752237,0.0,8.084991807814239
144.67332106617346,-40.782644833560106,0.0,15.480848497174668,0.0,8.082951193449881
148.4705289685945,-42.561719274599625,0.0,15.95183341888391,0.0,8.075653308202877
148.95290702321637,-43.208979802708534,0.0,15.799687764702613,0.0,8.061336780145982
144.84973246843776,-41.77410621554299,0.0,15.324004433126408,0.0,8.078273830777015
146.66760997600377,-40.63045880326145,0.0,15.750345548694314,0.0,8.074856543181419
144.26749341712915,-41.242524194378916,0.0,15.494132413367359,0.0,8.071700084143982
146.3490072909555,-40.01072680033884,0.0,15.733130781992307,0.0,8.071511227903743
144.11871362789427,-42.02494808437006,0.0,14.608130080895792,0.0,8.045365576516827
148.45384941386087,-41.7759089677339,0.0,15.955656730740175,0.0,8.081189131763413
148.62697319749904,-42.387959326647334,0.0,16.17072387318297,0.0,8.073699104945746
147.45145048489118,-40.287033713968995,0.0,15.776051023196992,0.0,8.0727466334862
144.8249758835274,-43.59987187104122,0.0,13.791026447866615,0.0,8.038224387710368
148.18325080238318,-43.43151624557689,0.0,15.510044298291508,0.0,8.063443555870224
148.20062287507483,-43.7155361080448,0.0,15.419910214918815,0.0,8.060461149634563
147.82678992563345,-40.31595958925236,0.0,15.781624476220964,0.0,8.071414752086927
148.89345181260498,-42.46807035658973,0.0,16.25329229378636,0.0,8.068493138786513
145.6685025640651,-43.520929217188076,0.0,14.493695360111127,0.0,8.063044464520114
145.79286201099129,-40.02770983623554,0.0,15.60650983609623,0.0,8.075676303224679
145.37816892279486,-43.82538834135197,0.0,14.013106965288358,0.0,8.041288239343418
145.87190643010703,-43.61976137464975,0.0,14.63777125025076,0.0,8.063822439307092
148.6014039050614,-43.372999367441814,0.0,15.713005287859186,0.0,8.06478735017723
144.1504130132592,-40.63056701914243,0.0,15.738353032983206,0.0,8.083703120494103
148.30019657493887,-42.678980949634465,0.0,15.620810700892092,0.0,8.079347013348665
145.44090874158283,-40.066970876396006,0.0,15.585047973826326,0.0,8.077756516614372
146.81703098329928,-40.28844771176651,0.0,15.847452890106908,0.0,8.071484064561007
146.08080638543476,-40.18753359426524,0.0,15.691418095514406,0.0,8.073595885477237
148.92515970567618,-40.23142222434794,0.0,17.359334620794755,0.0,8.071511395460279
144.6826842798078,-43.7582658876234,0.0,13.699748613709048,0.0,8.037639740539715
144.28440975463664,-43.06838023647342,0.0,13.770601742016376,0.0,8.037993445643215
144.47034879174322,-42.44272833849287,0.0,14.547161278774663,0.0,8.049774898157668
147.6698684646639,-40.624756275671196,0.0,15.673007188435452,0.0,8.075184119454512
144.12900150807926,-43.59541714431513,0.0,13.489735764654327,0.0,8.036123633905085
145.83750696491714,-43.53979783963256,0.0,14.742403622008647,0.0,8.066549627639393
148.96937861148365,-42.30632954297509,0.0,16.34363674980337,0.0,8.067692719831959
144.73615201538266,-40.63148345568856,0.0,15.479428224917541,0.0,8.083817613086287
148.81839774966787,-43.932550906069935,0.0,15.223656998999376,0.0,8.057464612920173
148.58012571703816,-40.4314112205893,0.0,16.191682339845734,0.0,8.078167374920264
147.46785006723718,-40.11919053570569,0.0,15.818369249278467,0.0,8.071808965340635
148.2696919808486,-40.531302868982536,0.0,15.929922620744902,0.0,8.07807801072334
148.8953694533831,-42.17281183708942,0.0,16.442638628610222,0.0,8.069172839450001
144.34744701101775,-41.36737496463554,0.0,15.423027995011534,0.0,8.067882442520975
145.62196219879274,-43.119886960551916,0.0,14.938802518176246,0.0,8.074159025990598
145.0045462350553,-40.522780701116645,0.0,15.476365899766174,0.0,8.083818356724866
146.23641599039016,-40.033870973818416,0.0,15.706059544450934,0.0,8.071815184849116
148.97895018307298,-42.06778206048526,0.0,16.536660311287083,0.0,8.067639051214439
144.57976995390587,-43.7096708665906,0.0,13.667614997389123,0.0,8.0374561889473
147.57661813357748,-40.4680797242504,0.0,15.739791093600871,0.0,8.074844354648057
145.7303515269563,-43.217095708278606,0.0,14.886201030968223,0.0,8.07937674273418
146.07043652388288,-43.620810190733216,0.0,14.761111927147342,0.0,8.070212167500957
144.18425808679413,-43.21369521808204,0.0,13.612019282494437,0.0,8.037295843650897
146.96524768918994,-43.661552965908825,0.0,14.682353096010585,0.0,8.077993964926135
147.54374810512167,-40.63989190451771,0.0,15.650582688409635,0.0,8.076085665240367
147.47182967314922,-43.72644145178721,0.0,14.811462232335641,0.0,8.066651112115077
144.87808595857007,-41.582412103580666,0.0,15.292386801414008,0.0,8.07904342495134
148.8750121946032,-41.535885298100474,0.0,16.88315704315662,0.0,8.069341193382762
144.23763238175363,-42.22107108728463,0.0,14.491203122007764,0.0,8.043806621810079
144.6170442695727,-41.97098135022723,0.0,15.161651319636197,0.0,8.068002617763536
148.78127364703437,-43.681722004384596,0.0,15.491367919321887,0.0,8.0603304530961
144.1022762364253,-43.33301121967233,0.0,13.556572048038994,0.0,8.036973482311357
148.5609492323532,-43.25331773908825,0.0,15.76844897268706,0.0,8.065472260688638
148.78164230198294,-43.722347540929725,0.0,15.43829828519244,0.0,8.06037007016399
148.6897383424651,-43.969231936626954,0.0,15.160823279923486,0.0,8.058356398534313
148.7467742745552,-41.87666359475759,0.0,16.53392832704253,0.0,8.072333559610312
145.53076450855446,-43.9937756396266,0.0,14.005241995137133,0.0,8.04151452425162
148.5382765986875,-43.495257605087595,0.0,15.64223389063168,0.0,8.064179034015707
144.6280988643176,-40.307382295548805,0.0,15.595833513115092,0.0,8.084739083306149
148.67652663763167,-43.11428515983702,0.0,15.862229913942956,0.0,8.065637168114614
146.19249867465905,-43.5662606173578,0.0,14.794357631245347,0.0,8.075450118869087
147.40155378397964,-40.0543101320513,0.0,15.87531775375736,0.0,8.071646069086043
146.43658610142276,-40.89329106109754,0.0,15.58399240406278,0.0,8.076219747393838
145.35577670913008,-42.970046567108476,0.0,15.046355547477551,0.0,8.0763288044876
144.41827800684533,-41.16830279872235,0.0,15.52150730813399,0.0,8.077211844148392
144.83318994152788,-42.866597310881794,0.0,14.639542376885228,0.0,8.053608811984072
146.68087937390445,-40.49085449240381,0.0,15.818926162720034,0.0,8.073508837836584
146.26826122499315,-43.57797229754702,0.0,14.753051648521122,0.0,8.077092095977235
144.32600901868796,-41.78303545087356,0.0,15.007464653416138,0.0,8.057051299821328
144.11153770805916,-43.39381970840911,0.0,13.540954610098975,0.0,8.036817496670354
146.69257958919712,-43.623370927148244,0.0,14.640010405852836,0.0,8.07747929028524
146.63722982069223,-40.02256334695743,0.0,15.85563840685899,0.0,8.070066505812767
148.95586645297666,-43.42884237103986,0.0,15.664684191907615,0.0,8.058720668402021
147.22922025203502,-43.75016600179705,0.0,14.70307238889443,0.0,8.07364512722491
145.07893879529442,-42.125583287639046,0.0,15.231926427854722,0.0,8.080676990422702
144.6895044546675,-42.253750006702845,0.0,14.940966954796616,0.0,8.065756547453185
148.38431281623764,-41.81893533149841,0.0,15.672504418023749,0.0,8.080616904195367
148.78603268037952,-43.008622800001675,0.0,15.94043871532213,0.0,8.066235899947424
148.85558101220744,-43.77658059422344,0.0,15.392103097452685,0.0,8.057910264171905
148.6910714433222,-41.11705660438952,0.0,16.558861494097354,0.0,8.072453199593761
145.10519957165178,-40.504916214491814,0.0,15.497495785341025,0.0,8.083106071726265
145.48355063741758,-40.60028517754609,0.0,15.527272763241742,0.0,8.080742876923537
146.74151215913722,-43.81289699142023,0.0,14.60848551194694,0.0,8.071796904948314
148.30042598173588,-42.77688488566176,0.0,15.619359874238114,0.0,8.078170821729103
144.47034614789294,-40.28171657568049,0.0,15.685217258093274,0.0,8.085362809691354
145.8741984922202,-40.54905388009477,0.0,15.686805700671169,0.0,8.076565225787684
148.6294324844636,-41.03305532773693,0.0,16.356565457870317,0.0,8.074626176865124
148.7504116997703,-42.22561591877692,0.0,16.360371284582058,0.0,8.0710400305412
147.5990209946889,-43.08494965918032,0.0,14.650577795511062,0.0,8.094430530838387
144.9250514014182,-43.83908907221188,0.0,13.806279339312661,0.0,8.038249709075998
148.6677081804953,-40.83287518941807,0.0,16.378559395065967,0.0,8.073387906748836
148.2825679503471,-40.556323166573904,0.0,15.90342177597571,0.0,8.07834624237614
148.72310900755437,-40.215005202326125,0.0,16.767892615585026,0.0,8.075435928569451
145.2835794067932,-40.69287283519655,0.0,15.454663943853715,0.0,8.081247606296843
145.53461134491346,-43.24876660742335,0.0,14.865387218371463,0.0,8.070443808752524
146.85785816925505,-40.95465355672586,0.0,15.411932877294447,0.0,8.07774616819697
145.63488873877083,-40.28643757143247,0.0,15.618452356044845,0.0,8.07797577477813
146.81408638267305,-43.97176714376069,0.0,14.535850736253474,0.0,8.059184169235698
144.62725315176962,-40.67466053367376,0.0,15.500321703139608,0.0,8.083267234948696
144.65904495934572,-41.925776248126645,0.0,15.243168685354586,0.0,8.07306758953132
146.52319144417518,-43.680278619017194,0.0,14.696321535801772,0.0,8.075650843758737
147.8750832960709,-40.448440914929186,0.0,15.797798284956091,0.0,8.072639430736757
144.77079214434997,-43.93526458280059,0.0,13.711951297765218,0.0,8.03710920998318
146.43512346978775,-40.18310157603342,0.0,15.785067586813202,0.0,8.070745314040499
147.9481456405183,-40.14090134627812,0.0,15.924060238832764,0.0,8.06988474039727
147.2717815813882,-40.156926225224666,0.0,15.883088295633915,0.0,8.072345871406814
148.69978610295496,-40.324126925675984,0.0,16.455701528217336,0.0,8.076233483025128
144.14930890346758,-43.16265112484211,0.0,13.643289088099332,0.0,8.037176285397384
148.34445712068984,-42.9088346417518,0.0,15.68438514154276,0.0,8.0732303086985
148.2151429626093,-42.4915956547976,0.0,15.353999571405495,0.0,8.085876617524725
148.6847577651552,-40.09833655660057,0.0,16.61735644494247,0.0,8.075904109044913
148.37066863827832,-43.63109166488752,0.0,15.531575117952677,0.0,8.062057735950507
144.58598706309178,-40.2305071847331,0.0,15.679700519966419,0.0,8.085009278684726
148.57718113860835,-43.172864296206896,0.0,15.826767858304223,0.0,8.065818741835097
148.2758442527119,-40.66173408871836,0.0,15.895538605932499,0.0,8.079361016241242
146.7153545895703,-43.714017264553014,0.0,14.672720050767962,0.0,8.075851907188849
148.23036939536172,-40.296009350487594,0.0,16.120316998975607,0.0,8.074966431855726
144.3113265866043,-40.26443495559448,0.0,15.733037555975448,0.0,8.08510378657029
148.01860863067475,-43.964902585465104,0.0,15.196107716687546,0.0,8.055732837481012
145.65336548821182,-43.390681891181316,0.0,14.77279451692817,0.0,8.068578104211111
144.1802460164962,-41.255399926930316,0.0,15.486076997730201,0.0,8.068673618557517
148.68888315151003,-40.22850256077702,0.0,16.58883828951088,0.0,8.075978333402631
144.74497230619923,-41.80450299607257,0.0,15.298428188111751,0.0,8.077146980176433
144.15276489469085,-40.234733172227635,0.0,15.764900392901328,0.0,8.084996214288756
144.586102401103,-41.4732526668968,0.0,15.411433247019808,0.0,8.075285843625625
148.50731753305578,-42.517105337560466,0.0,15.987318251893475,0.0,8.075975052420416
146.11943740518177,-43.79483491171034,0.0,14.632605796378485,0.0,8.066894781946925
147.5443753539071,-43.02676001948142,0.0,14.596579466688182,0.0,8.097582326489157
146.88594223879335,-40.075570102846214,0.0,15.889074352097886,0.0,8.070554930053186
148.95485576077476,-41.949389246752666,0.0,16.689612568720538,0.0,8.067668284971868
146.7319041096327,-43.83376270927839,0.0,14.60848551194694,0.0,8.071796904948314
145.89407627315478,-40.09847311065608,0.0,15.619173407531708,0.0,8.074917964679166
148.98092291579778,-43.09127765385215,0.0,15.893473312534969,0.0,8.062970092885587
147.31217196147065,-40.20094684634931,0.0,15.853391960303398,0.0,8.072574117950962
144.93965874050363,-42.332433307795675,0.0,15.184606979393587,0.0,8.077877953357163
147.48845945487997,-40.8483934717493,0.0,15.509578931061803,0.0,8.07719450277031
147.64396574996573,-40.58602400982938,0.0,15.693476692830497,0.0,8.074940264505843
148.76553989494727,-42.99126758447724,0.0,15.967760335849482,0.0,8.06629166219874
144.8087574134648,-40.500487438483255,0.0,15.473853283463658,0.0,8.08406217796234
148.52760132488177,-42.407778698847714,0.0,15.932335335990153,0.0,8.076154141319062
144.50058527964953,-43.54638335113859,0.0,13.665948667213595,0.0,8.037753016769793
145.10726517036912,-42.89417361549963,0.0,14.981114757539162,0.0,8.073134623968288
145.46036418656092,-43.183354172994036,0.0,14.928310500277101,0.0,8.070836998611547
144.01082544338658,-40.28471831631859,0.0,15.770676534485071,0.0,8.08463372855001
145.49809154339187,-40.39873638958005,0.0,15.557033500025925,0.0,8.080022036081553
147.6757778843011,-43.77370269551889,0.0,14.963718292964444,0.0,8.059419319448066
147.56323797584037,-43.407550847031004,0.0,14.76622945558193,0.0,8.079470659200872
145.26765711183992,-43.9185172444469,0.0,13.934528080729805,0.0,8.039439932570021
144.29928273633607,-42.35775565032882,0.0,14.408220947262041,0.0,8.04347754337791
148.9639163662031,-41.06768201452558,0.0,17.08035032474564,0.0,8.068214881417783
144.40120666608146,-41.43865896008129,0.0,15.45908003120421,0.0,8.072974165250425
148.79343224429456,-43.02927151912079,0.0,15.94043871532213,0.0,8.066235899947424
