longitude,latitude,pa,sst,cuv,ph
148.1243,-42.5905,78.7,0.0,0.07694435649825308,8.082771564516241
148.3136,-41.8695,22.32,0.0,0.05310231922574575,8.076294384450481
148.2885,-42.2933,72.6,0.0,0.07521462973804026,8.082655531240082
145.9265,-43.299,35.65,0.0,0.12725667955685407,8.072177280429077
145.3084,-40.7665,51.0,0.0,0.06676748890127444,8.07918768304538
147.9693,-42.524,6.507692307692308,0.0,0.025029503705336107,8.089542362632214
147.4014,-43.1285,69.3,0.0,0.0679097485451776,8.087081821457904
147.3981,-42.9917,9.1,0.0,0.08310322903153741,8.089800171830827
145.8759,-43.316,17.0,0.0,0.1373887794547945,8.071047357186997
145.8737,-43.3181,14.275,0.0,0.1373887794547945,8.071047357186997
148.0463,-42.6025,21.892307692307693,0.0,0.034903910092355814,8.084187972027275
148.3423,-40.4895,17.0,0.0,0.06577045036222115,8.07259344992156
147.3421,-43.0534,63.37272727272728,0.0,0.05486546629543545,8.087326049221405
147.9481,-42.5531,13.323076923076922,0.0,0.030340438646895042,8.086563893478552
148.007,-42.6608,5.407692307692307,0.0,0.04781640011846243,8.082018943710667
148.2607,-42.1793,0.0,0.0,0.013075869116329948,8.081724212766257
148.0243,-42.629,23.558333333333334,0.0,0.034903910092355814,8.084187972027275
147.2818,-43.145,0.0,0.0,0.10191072328174962,8.08523747534298
145.5164,-40.8585,4.7,0.0,0.05923214865978788,8.078349009367988
145.8504,-43.3095,2.4,0.0,0.1373887794547945,8.071047357186997
145.995,-43.3306,0.16,0.0,0.11636118633651048,8.0699519728811
148.2351,-42.3112,35.4,0.0,0.06974487429906812,8.082029885785502
148.2529,-42.292,14.6,0.0,0.07521462973804026,8.082655531240082
148.2764,-42.2952,27.8,0.0,0.07521462973804026,8.082655531240082
145.8428,-43.3093,10.016666666666667,0.0,0.1501264686869217,8.07156880125299
145.8424,-43.3098,5.75,0.0,0.1501264686869217,8.07156880125299
145.8467,-43.3042,8.433333333333334,0.0,0.1501264686869217,8.07156880125299
146.6668,-43.6004,19.4,0.0,0.17808726309921588,8.073885729332401
148.318,-41.249,64.3,0.0,0.03369333238302743,8.073056589168216
148.3311,-41.2484,51.7,0.0,0.03369333238302743,8.073056589168216
145.1946,-42.3099,0.2,0.0,0.07428356292649534,8.079468354290093
148.2294,-40.4645,0.0,0.0,0.08090619433587169,8.07095924395883
146.7848,-43.607,22.2,0.0,0.1679091734140489,8.073642912718096
145.1886,-42.214,1.5,0.0,0.050178593133077695,8.078378271635307
145.9882,-43.3294,21.525,0.0,0.11636118633651048,8.0699519728811
148.3143,-41.8745,16.883333333333333,0.0,0.05310231922574575,8.076294384450481
145.9172,-43.3033,16.808333333333334,0.0,0.12111193516000388,8.071192070320032
148.3112,-41.8955,15.8,0.0,0.05310231922574575,8.076294384450481
148.2648,-42.1563,14.8,0.0,0.013075869116329948,8.081724212766257
147.9157,-42.5836,26.700000000000003,0.0,0.030340438646895042,8.086563893478552
148.3427,-41.3543,57.9,0.0,0.04690510345735979,8.073591668755823
148.3397,-41.3443,37.7,0.0,0.04406875438256301,8.073420497077985
148.3539,-41.273,30.3,0.0,0.03809952420869167,8.07304410448926
148.3545,-41.2735,6.8,0.0,0.03809952420869167,8.07304410448926
148.368,-41.2879,14.9,0.0,0.03809952420869167,8.07304410448926
147.0213,-40.9803,6.3,0.0,0.11637305044538349,8.075349600072336
148.1273,-40.7325,19.2,0.0,0.05057716969939936,8.072652101624977
148.1233,-40.7355,29.0,0.0,0.05057716969939936,8.072652101624977
145.7204,-40.9435,37.4,0.0,0.09879424164013843,8.077001813334116
147.4044,-43.1662,54.1,0.0,0.08770579859716295,8.085403840686736
147.9584,-42.8695,34.1,0.0,0.07891042498459518,8.080194113747572
146.8196,-41.0379,0.0,0.0,0.12951134025322023,8.075091516707786
147.4125,-43.1876,63.7,0.0,0.08770579859716295,8.085403840686736
147.6196,-40.8443,0.0,0.0,0.11734246661213557,8.072633315226593
147.6263,-40.7965,0.0,0.0,0.08926736362807884,8.07262939100241
147.6413,-40.7785,0.3,0.0,0.08926736362807884,8.07262939100241
147.6208,-40.8048,0.0,0.0,0.11734246661213557,8.072633315226593
147.6703,-40.8195,1.4,0.0,0.11613350419696822,8.072275953903345
148.3034,-41.8686,44.04,0.0,0.05310231922574575,8.076294384450481
144.616,-40.9316,2.8,0.0,0.05515571720998546,8.08013169101598
146.1551,-41.1327,5.6,0.0,0.10955115018845021,8.075405977587435
145.2984,-40.7405,4.2,0.0,0.0635614557691035,8.079133068593002
146.6421,-43.5831,11.5,0.0,0.17812378730583348,8.077112489219493
148.1146,-42.6637,56.0,0.0,0.1019551818488173,8.079970402978596
145.9238,-43.2971,20.44,0.0,0.12725667955685407,8.072177280429077
145.9228,-43.2911,13.225,0.0,0.12725667955685407,8.072177280429077
147.3923,-42.9774,32.0,0.0,0.08310322903153741,8.089800171830827
146.0109,-43.4668,10.7,0.0,0.17953936655243585,8.069557224322594
147.1684,-43.3253,69.6,0.0,0.12225991643304515,8.082440412061008
148.24705669094755,-40.83044687321764,0.0,0.0,0.028649674613204158,8.074369180622964
148.58116608890404,-43.129162069159264,0.0,0.0,0.06744013297649945,8.061420878087555
146.32713180985897,-40.46551276279687,0.0,0.0,0.028953174909065717,8.070309021921716
145.66670725274955,-43.875822319310274,0.0,0.0,0.05446618697691863,8.046047954230577
144.1939645349096,-42.07599203525064,0.0,0.0,0.03733559536482748,8.046199324821336
145.26623237372462,-43.66959716446507,0.0,0.0,0.04742861979691635,8.037735490521365
148.996990894738,-41.78293742083961,0.0,0.0,0.06788204386424501,8.062029390390665
148.2177977476238,-40.73299705307601,0.0,0.0,0.033892783675590225,8.074820384294576
144.0829897056016,-43.86629898582278,0.0,0.0,0.04508871862452912,8.031254584604872
144.04244428468402,-40.4934170539985,0.0,0.0,0.07869562012483665,8.081889662144176
145.34196852605248,-40.40336150211676,0.0,0.0,0.08025616680515585,8.080010248401598
144.60386836834135,-41.864700498213956,0.0,0.0,0.09434630010501426,8.069415316918747
146.23132908453246,-43.73985799266084,0.0,0.0,0.11765573261262754,8.06643807530427
148.494621129641,-41.371414311007015,0.0,0.0,0.03352421092864655,8.073864475349275
147.11055112061916,-43.56161761905454,0.0,0.0,0.10702905551804516,8.079528582901828
145.33048087938022,-40.0244017738562,0.0,0.0,0.08538277094852431,8.076541306756464
148.11598996765957,-43.198743787939286,0.0,0.0,0.08829034937246376,8.065648006727354
145.01373099980756,-40.46527058777414,0.0,0.0,0.0773427034479836,8.081949554738681
148.99069249621144,-41.801097069231005,0.0,0.0,0.07003798550676128,8.062348825000312
148.7325946119471,-43.4829446844436,0.0,0.0,0.07013252231000545,8.0579578195969
148.6147965787467,-40.0567801698231,0.0,0.0,0.03136171841472339,8.071371823152724
147.35308517466686,-43.41386327407201,0.0,0.0,0.12687634880484935,8.078230544960247
144.02569595369292,-40.53174937081958,0.0,0.0,0.07665389919986358,8.081861373261598
144.12755982736925,-42.42453457064308,0.0,0.0,0.04456486558464541,8.0396091051268
147.78486967121378,-40.79481225811901,0.0,0.0,0.059838264446771205,8.07197629016478
148.81904896569512,-41.63449875726741,0.0,0.0,0.034109874088287334,8.065838488799685
147.44048743403746,-40.26263011160783,0.0,0.0,0.030265684412444507,8.069931924208285
145.32224636658614,-43.99309044598147,0.0,0.0,0.02943556704118154,8.036799532143295
144.56587667799144,-41.3238793731943,0.0,0.0,0.016798413813407305,8.07590413743008
148.7526317896885,-40.52731392351252,0.0,0.0,0.028799766299845226,8.069899555860244
146.13210604157572,-40.59384353268693,0.0,0.0,0.017565483945840794,8.071998231275739
147.3370800322831,-40.216964060567385,0.0,0.0,0.03592374402803232,8.069703752195593
148.9238430292535,-43.96873489306682,0.0,0.0,0.04372942572919639,8.050194098305685
144.58742687744942,-42.767494452266774,0.0,0.0,0.025797699757287358,8.044250550293686
146.41038558651422,-40.91720681484601,0.0,0.0,0.056398651732231915,8.07457622727775
144.2237891195154,-43.396534035753206,0.0,0.0,0.05145043491408059,8.035266973752238
144.46332429402142,-43.73301135499511,0.0,0.0,0.054512405030958985,8.034824498162497
148.26511516951453,-40.28902168906984,0.0,0.0,0.09176466155022484,8.070783365010248
147.78236468514672,-40.24363726843439,0.0,0.0,0.031228212584182558,8.067878867102436
146.97600775162277,-40.078551672505725,0.0,0.0,0.02954293598520859,8.068442770131846
146.3688936044678,-40.34711910447748,0.0,0.0,0.01662924153429962,8.069220862190539
148.90368594236972,-40.638194432790435,0.0,0.0,0.043586988007795584,8.064970686437402
146.4558317715765,-40.616367163489514,0.0,0.0,0.026125614849163436,8.071690198905355
144.058354559427,-40.790235538393716,0.0,0.0,0.04032042099691458,8.080286103870778
144.984889879884,-43.363041715776916,0.0,0.0,0.05815952426444298,8.039917791124688
144.589868569098,-43.04910545773176,0.0,0.0,0.0362974452360894,8.03923318804834
145.39987819497583,-43.383546853886,0.0,0.0,0.13466017754030024,8.053895656254662
148.5409553061139,-43.232862202347704,0.0,0.0,0.06770177836983625,8.060295785531617
144.97271909020307,-42.26120207639819,0.0,0.0,0.07419542912694328,8.080044796165495
144.1488407644627,-43.87748426877089,0.0,0.0,0.046314395858121915,8.03195514235437
145.98261947054394,-43.5770331229369,0.0,0.0,0.1734444363513839,8.067767387092225
144.71580928953054,-40.280507356359344,0.0,0.0,0.0810447093963462,8.08302627955621
147.26908653281328,-40.40962599116919,0.0,0.0,0.021580188268793914,8.072261978235632
148.550366892334,-41.00475378933916,0.0,0.0,0.03091238357839814,8.07145333248135
148.0250759917398,-40.59769865174242,0.0,0.0,0.04427782506071309,8.069308880488231
145.0420516555138,-42.76549973188407,0.0,0.0,0.08422700395572152,8.073647480121016
145.00789590679986,-40.35554157827335,0.0,0.0,0.09832490885029213,8.08186381779217
145.49660073858274,-40.60933433898649,0.0,0.0,0.042172430640489256,8.078856746747203
144.83722672879802,-40.407196790859146,0.0,0.0,0.1005897207024332,8.082407238355994
144.2206838526622,-40.53224834748655,0.0,0.0,0.04139207128110027,8.08343838369381
144.67332106617346,-40.782644833560106,0.0,0.0,0.1520444354385544,8.081418480795001
148.4705289685945,-42.561719274599625,0.0,0.0,0.023168294474811772,8.070634640447585
148.95290702321637,-43.208979802708534,0.0,0.0,0.05375889391886865,8.056288471544702
144.84973246843776,-41.77410621554299,0.0,0.0,0.059062705987589316,8.07726698909784
146.66760997600377,-40.63045880326145,0.0,0.0,0.023172099224679908,8.072558516109792
144.26749341712915,-41.242524194378916,0.0,0.0,0.07850877019035678,8.07054301573477
146.3490072909555,-40.01072680033884,0.0,0.0,0.03393290914230739,8.06929202454803
144.11871362789427,-42.02494808437006,0.0,0.0,0.038046846853462137,8.044608697295192
148.45384941386087,-41.7759089677339,0.0,0.0,0.042504338142283056,8.075981802660738
148.62697319749904,-42.387959326647334,0.0,0.0,0.041160521187699445,8.068696886791285
147.45145048489118,-40.287033713968995,0.0,0.0,0.0307781677678474,8.069802959404266
144.8249758835274,-43.59987187104122,0.0,0.0,0.047230728626579545,8.03597594913098
148.18325080238318,-43.43151624557689,0.0,0.0,0.03805655632435735,8.058199060982465
148.20062287507483,-43.7155361080448,0.0,0.0,0.08165495024942611,8.055672580794937
147.82678992563345,-40.31595958925236,0.0,0.0,0.03235279523007192,8.067792232850817
148.89345181260498,-42.46807035658973,0.0,0.0,0.07089870847310349,8.06345660746091
145.6685025640651,-43.520929217188076,0.0,0.0,0.16075241270464738,8.060570911720255
145.79286201099129,-40.02770983623554,0.0,0.0,0.02220805663024809,8.073491877850627
145.37816892279486,-43.82538834135197,0.0,0.0,0.037101097211601076,8.038589941580076
145.87190643010703,-43.61976137464975,0.0,0.0,0.16104033754983452,8.061031555150315
148.6014039050614,-43.372999367441814,0.0,0.0,0.07505757472796781,8.059451089412827
144.1504130132592,-40.63056701914243,0.0,0.0,0.027904896824673522,8.08228727986675
148.30019657493887,-42.678980949634465,0.0,0.0,0.05053193087194462,8.07428780696635
145.44090874158283,-40.066970876396006,0.0,0.0,0.08846581797323208,8.075636990329759
146.81703098329928,-40.28844771176651,0.0,0.0,0.03237415504658053,8.069079629084014
146.08080638543476,-40.18753359426524,0.0,0.0,0.00921957965157889,8.071495642707031
148.92515970567618,-40.23142222434794,0.0,0.0,0.06734352139035171,8.065706137578951
144.6826842798078,-43.7582658876234,0.0,0.0,0.04912346482175434,8.035109340516597
144.28440975463664,-43.06838023647342,0.0,0.0,0.048578010767274665,8.036413529055006
144.47034879174322,-42.44272833849287,0.0,0.0,0.038421180250346076,8.048997300863412
147.6698684646639,-40.624756275671196,0.0,0.0,0.04158937991305432,8.071605492207363
144.12900150807926,-43.59541714431513,0.0,0.0,0.05065856130196787,8.034081975734871
145.83750696491714,-43.53979783963256,0.0,0.0,0.16578580819050157,8.063877052222214
148.96937861148365,-42.30632954297509,0.0,0.0,0.07307391522108206,8.062626257252747
144.73615201538266,-40.63148345568856,0.0,0.0,0.193494843802585,8.082086301904969
148.81839774966787,-43.932550906069935,0.0,0.0,0.055341326930905044,8.05299029349397
148.58012571703816,-40.4314112205893,0.0,0.0,0.04416530445172883,8.072492170444734
147.46785006723718,-40.11919053570569,0.0,0.0,0.060239488297160707,8.068887350000136
148.2696919808486,-40.531302868982536,0.0,0.0,0.07386994902430315,8.072982887503773
148.8953694533831,-42.17281183708942,0.0,0.0,0.06741072544172917,8.06408738057641
144.34744701101775,-41.36737496463554,0.0,0.0,0.09262388127694798,8.066884042424789
145.62196219879274,-43.119886960551916,0.0,0.0,0.0947618951340238,8.071976144488536
145.0045462350553,-40.522780701116645,0.0,0.0,0.07624357348114316,8.081949404555846
146.23641599039016,-40.033870973818416,0.0,0.0,0.025429681832124726,8.069641393614676
148.97895018307298,-42.06778206048526,0.0,0.0,0.07258610672591953,8.06248798681291
144.57976995390587,-43.7096708665906,0.0,0.0,0.05340790979757719,8.034967075990124
147.57661813357748,-40.4680797242504,0.0,0.0,0.030698905055204073,8.071606864969532
145.7303515269563,-43.217095708278606,0.0,0.0,0.13264068495402298,8.07709892403767
146.07043652388288,-43.620810190733216,0.0,0.0,0.14023627111656511,8.067241509905463
144.18425808679413,-43.21369521808204,0.0,0.0,0.050374419478736214,8.03563994331355
146.96524768918994,-43.661552965908825,0.0,0.0,0.12904837057514246,8.07402896602938
147.54374810512167,-40.63989190451771,0.0,0.0,0.03899750538677335,8.072707288188864
147.47182967314922,-43.72644145178721,0.0,0.0,0.07659794934349566,8.062576264579672
144.87808595857007,-41.582412103580666,0.0,0.0,0.05085737927415605,8.077913245476012
148.8750121946032,-41.535885298100474,0.0,0.0,0.040880273741624264,8.064004483029091
144.23763238175363,-42.22107108728463,0.0,0.0,0.03502771375046037,8.043030039569969
144.6170442695727,-41.97098135022723,0.0,0.0,0.12384079227062988,8.067110169838688
148.78127364703437,-43.681722004384596,0.0,0.0,0.06641936640470562,8.055573147470309
144.1022762364253,-43.33301121967233,0.0,0.0,0.05064692422783643,8.035242402103892
148.5609492323532,-43.25331773908825,0.0,0.0,0.07190479361103119,8.060119369738558
148.78164230198294,-43.722347540929725,0.0,0.0,0.06468801712436843,8.055678415407288
148.6897383424651,-43.969231936626954,0.0,0.0,0.06366906023475301,8.053928213187058
148.7467742745552,-41.87666359475759,0.0,0.0,0.02711912327612222,8.067117098744939
145.53076450855446,-43.9937756396266,0.0,0.0,0.030810592870188544,8.038654850901155
148.5382765986875,-43.495257605087595,0.0,0.0,0.08225808414041705,8.058827384546557
144.6280988643176,-40.307382295548805,0.0,0.0,0.0786971263032468,8.082871201471416
148.67652663763167,-43.11428515983702,0.0,0.0,0.06878899576224892,8.060496484606217
146.19249867465905,-43.5662606173578,0.0,0.0,0.130224880409624,8.072374413861956
147.40155378397964,-40.0543101320513,0.0,0.0,0.061750080493436596,8.068728834739469
146.43658610142276,-40.89329106109754,0.0,0.0,0.0519287732175336,8.074103309016682
145.35577670913008,-42.970046567108476,0.0,0.0,0.10227512671448277,8.074241446385564
144.41827800684533,-41.16830279872235,0.0,0.0,0.0487634821588065,8.075939002653065
144.83318994152788,-42.866597310881794,0.0,0.0,0.11317451574250177,8.052057100861015
146.68087937390445,-40.49085449240381,0.0,0.0,0.020637417927618085,8.07123094569902
146.26826122499315,-43.57797229754702,0.0,0.0,0.14011487312178175,8.073915483260258
144.32600901868796,-41.78303545087356,0.0,0.0,0.1208758009659158,8.05620237077896
144.11153770805916,-43.39381970840911,0.0,0.0,0.050771394038394306,8.035048909171127
146.69257958919712,-43.623370927148244,0.0,0.0,0.17808726309921588,8.073885729332401
146.63722982069223,-40.02256334695743,0.0,0.0,0.025855283769022037,8.067818309121781
148.95586645297666,-43.42884237103986,0.0,0.0,0.04925426290732202,8.053676887705398
147.22922025203502,-43.75016600179705,0.0,0.0,0.07822324282987073,8.069658274531799
145.07893879529442,-42.125583287639046,0.0,0.0,0.0525939668808251,8.079417033814986
144.6895044546675,-42.253750006702845,0.0,0.0,0.1253049946847663,8.064862091812445
148.38431281623764,-41.81893533149841,0.0,0.0,0.05543438100728967,8.075427308066672
148.78603268037952,-43.008622800001675,0.0,0.0,0.06500488921957491,8.061213069529535
148.85558101220744,-43.77658059422344,0.0,0.0,0.054177081031589504,8.053268844125192
148.6910714433222,-41.11705660438952,0.0,0.0,0.011775343912493056,8.066969968050346
145.10519957165178,-40.504916214491814,0.0,0.0,0.06661185421260873,8.081229296887912
145.48355063741758,-40.60028517754609,0.0,0.0,0.042172430640489256,8.078856746747203
146.74151215913722,-43.81289699142023,0.0,0.0,0.06764551073881273,8.068124098736256
148.30042598173588,-42.77688488566176,0.0,0.0,0.04425415455057157,8.073088801539916
144.47034614789294,-40.28171657568049,0.0,0.0,0.060668023096231094,8.083473294582998
145.8741984922202,-40.54905388009477,0.0,0.0,0.013903077913469196,8.074509826904558
148.6294324844636,-41.03305532773693,0.0,0.0,0.02114072943939998,8.069167324124095
148.7504116997703,-42.22561591877692,0.0,0.0,0.06002024886710759,8.06597816198682
147.5990209946889,-43.08494965918032,0.0,0.0,0.06484375846409916,8.088749811111015
144.9250514014182,-43.83908907221188,0.0,0.0,0.03714614606177518,8.03556302588999
148.6677081804953,-40.83287518941807,0.0,0.0,0.021733448922261527,8.067984092574415
148.2825679503471,-40.556323166573904,0.0,0.0,0.05964658159894378,8.073285442412493
148.72310900755437,-40.215005202326125,0.0,0.0,0.02045373984407729,8.069565234500216
145.2835794067932,-40.69287283519655,0.0,0.0,0.04717725564977898,8.079434118328473
145.53461134491346,-43.24876660742335,0.0,0.0,0.13410066487041591,8.068318002687176
146.85785816925505,-40.95465355672586,0.0,0.0,0.12655702426950205,8.0750987081186
145.63488873877083,-40.28643757143247,0.0,0.0,0.03916930736231865,8.07588107897295
146.81408638267305,-43.97176714376069,0.0,0.0,0.10147779668948688,8.055424261956535
144.62725315176962,-40.67466053367376,0.0,0.0,0.1716619391664494,8.081632253483589
144.65904495934572,-41.925776248126645,0.0,0.0,0.08930854937971201,8.072127476274087
146.52319144417518,-43.680278619017194,0.0,0.0,0.10658053166675506,8.072137471591494
147.8750832960709,-40.448440914929186,0.0,0.0,0.0376083666483007,8.0687776587906
144.77079214434997,-43.93526458280059,0.0,0.0,0.04326074358057238,8.03440825706392
146.43512346978775,-40.18310157603342,0.0,0.0,0.033878064462068355,8.068625281468943
147.9481456405183,-40.14090134627812,0.0,0.0,0.016036930179750445,8.066016531306675
147.2717815813882,-40.156926225224666,0.0,0.0,0.04316589278544275,8.0695075993853
148.69978610295496,-40.324126925675984,0.0,0.0,0.02897934917992334,8.070425048975098
144.14930890346758,-43.16265112484211,0.0,0.0,0.05004408750532967,8.035560861491806
148.34445712068984,-42.9088346417518,0.0,0.0,0.022462996811252404,8.06809525361074
148.2151429626093,-42.4915956547976,0.0,0.0,0.07610065314792969,8.080783566279608
148.6847577651552,-40.09833655660057,0.0,0.0,0.03480049289524558,8.070129188921525
148.37066863827832,-43.63109166488752,0.0,0.0,0.08759424478066777,8.05703786727808
144.58598706309178,-40.2305071847331,0.0,0.0,0.05712342975145831,8.083163865131306
148.57718113860835,-43.172864296206896,0.0,0.0,0.06999349543889466,8.0605595216496
148.2758442527119,-40.66173408871836,0.0,0.0,0.05196556836069994,8.074327989382699
146.7153545895703,-43.714017264553014,0.0,0.0,0.11336356567612571,8.072182253054994
148.23036939536172,-40.296009350487594,0.0,0.0,0.08392950257829006,8.06987275497058
144.3113265866043,-40.26443495559448,0.0,0.0,0.06792564511880354,8.08328483075009
148.01860863067475,-43.964902585465104,0.0,0.0,0.07798680284338212,8.051367054782004
145.65336548821182,-43.390681891181316,0.0,0.0,0.1469880150422746,8.066282344613676
144.1802460164962,-41.255399926930316,0.0,0.0,0.13219464643301257,8.067684224350236
148.68888315151003,-40.22850256077702,0.0,0.0,0.006511425161300723,8.070090009551178
144.74497230619923,-41.80450299607257,0.0,0.0,0.06400329617020455,8.076187919437562
144.15276489469085,-40.234733172227635,0.0,0.0,0.043516419319423544,8.083328052028525
144.586102401103,-41.4732526668968,0.0,0.0,0.05828372018480994,8.074278169775173
148.50731753305578,-42.517105337560466,0.0,0.0,0.024510204474763594,8.07096948782384
146.11943740518177,-43.79483491171034,0.0,0.0,0.12270923824715002,8.06372472393707
147.5443753539071,-43.02676001948142,0.0,0.0,0.07708619958946394,8.091975379351455
146.88594223879335,-40.075570102846214,0.0,0.0,0.018742987091500376,8.06806741088688
148.95485576077476,-41.949389246752666,0.0,0.0,0.07157895634731132,8.062461832790605
146.7319041096327,-43.83376270927839,0.0,0.0,0.06764551073881273,8.068124098736256
145.89407627315478,-40.09847311065608,0.0,0.0,0.022643929021628907,8.072743426722786
148.98092291579778,-43.09127765385215,0.0,0.0,0.055495247214924964,8.057974981900921
147.31217196147065,-40.20094684634931,0.0,0.0,0.03592374402803232,8.069703752195593
144.93965874050363,-42.332433307795675,0.0,0.0,0.07835995088754975,8.07675644763941
147.48845945487997,-40.8483934717493,0.0,0.0,0.08360021844383904,8.073593533873131
147.64396574996573,-40.58602400982938,0.0,0.0,0.03253454743127741,8.07149934538359
148.76553989494727,-42.99126758447724,0.0,0.0,0.06509534765908559,8.061283111687183
144.8087574134648,-40.500487438483255,0.0,0.0,0.14619636768659033,8.082282516371581
148.52760132488177,-42.407778698847714,0.0,0.0,0.0313046631680902,8.07115185876166
144.50058527964953,-43.54638335113859,0.0,0.0,0.054390930964988524,8.035676622374424
145.10726517036912,-42.89417361549963,0.0,0.0,0.06833590718151118,8.07135159753012
145.46036418656092,-43.183354172994036,0.0,0.0,0.10864221914147498,8.068717216493429
144.01082544338658,-40.28471831631859,0.0,0.0,0.027563692106006888,8.083140432133154
