longitude,latitude,pa,sst,cuv,ph
146.9961,-43.5252,0.6,15.71701683955616,0.1654251268401303,8.02514043441333
145.5405,-40.8901,14.0,16.140830282736474,0.06014253158460128,8.015716835354048
145.5364,-40.8905,0.8,16.140830282736474,0.06014253158460128,8.015716835354048
146.642,-41.0989,5.0,16.198521658110504,0.08784663469673716,8.013481379067775
147.8383,-40.3005,5.7,16.710839906784525,0.025887630759007425,8.007859440271412
147.8947,-40.2968,0.0,16.776996787600797,0.02982417563234625,8.006967743521193
146.7905,-41.0655,0.9,16.271829292270777,0.11061585266685822,8.013974945236223
146.8414,-41.0343,0.0,16.267616524087888,0.12799347707149872,8.014095202703201
145.917,-43.3634,1.8,15.666304905765951,0.13188772668030113,8.00860117765653
148.3161,-41.2464,27.5,16.959508724366657,0.016979928414174013,8.01477393976145
148.3098,-41.8801,19.08,16.86836475251096,0.0268149460495446,8.018005200870675
145.6194,-40.9245,24.7,16.132886310823274,0.0785880694236048,8.014763539175513
145.9667,-43.3336,28.45,15.551728350230205,0.11265921096273043,8.009264142826176
145.2002,-42.1995,30.5,15.769334516562612,0.015059036770402918,8.016546599123851
145.7134,-43.1135,3.1,15.676866481930013,0.10114861093196637,8.012865282379801
148.273,-42.2571,23.9,16.55421678438257,0.0794889500472184,8.024689868322358
147.3718,-43.0883,46.6,15.663015226764054,0.04240923226430612,8.031921622279306
148.1364,-42.6635,24.8,16.50688703886876,0.07084490848091755,8.022299416148638
148.3085,-41.9652,1.0,16.854748689215857,0.027050944068528072,8.01804080950594
147.1269,-43.2757,55.4,15.625380995509282,0.07135989586016123,8.025220168514812
148.458,-40.4413,0.0,17.095895568675257,0.05301927752156698,8.015693956550454
148.458,-40.4128,0.0,17.095895568675257,0.05301927752156698,8.015693956550454
148.0032,-42.5066,9.3,16.370817600840606,0.011791506792180544,8.031649887763672
148.3183,-41.9264,16.7,16.848465199920078,0.025434072568446747,8.017625670791027
147.9383,-40.7625,0.0,16.667586392588284,0.10506887729295818,8.0123811597715
147.4254,-43.2535,17.3,15.774862450949561,0.11488695089911838,8.027368486669447
145.1669,-42.1953,18.2,15.85006868345163,0.021556144316998222,8.015429510665262
145.1696,-42.1964,22.7,15.85006868345163,0.021556144316998222,8.015429510665262
145.1848,-42.1954,45.6,15.85006868345163,0.021556144316998222,8.015429510665262
147.3325,-43.0591,12.763636363636362,15.6435278887733,0.039606667120880824,8.030871047663888
147.1434,-43.2729,10.44,15.625380995509282,0.07135989586016123,8.025220168514812
147.356,-42.9521,38.0,15.626393423027553,0.07522467411091967,8.033225192162073
146.3774,-43.5915,47.9,15.657380702332022,0.16167552195142337,8.015627522824412
147.3571,-43.0627,47.98787909090909,15.663015226764054,0.04240923226430612,8.031921622279306
148.3477,-40.9891,1.7,16.99284713012487,0.026148031103681926,8.014767823005668
148.3461,-40.9945,16.2,16.99284713012487,0.026148031103681926,8.014767823005668
148.2907,-42.1419,2.9,16.62139377085488,0.021507399425407164,8.021897898573421
148.2619,-42.1683,0.6,16.5445892621054,0.03687607554335893,8.023692427031659
147.9606,-43.1306,32.05,16.181707178527734,0.133275149245075,8.01700586326476
148.1076,-42.5832,46.4,16.52813104856671,0.04647919017276636,8.025013241246935
148.3043,-42.0561,19.1,16.852898533097502,0.02299202545479444,8.019885855879128
147.2914,-43.1937,0.0,15.672347479574324,0.11402669314123609,8.027941959946878
144.6497,-40.8989,5.9,16.149337447326193,0.05406884396382183,8.016875271621403
148.0048,-42.4388,2.2,16.396444303844497,0.017973610774917926,8.029938546164958
148.3163,-41.9033,21.52,16.848465199920078,0.025434072568446747,8.017625670791027
146.4259,-41.1427,1.2,16.13807980143587,0.07364805159300593,8.013277593786178
147.1418,-43.2938,19.81,15.625380995509282,0.07135989586016123,8.025220168514812
148.1618,-42.412,60.2,16.545036147154203,0.03405015754260087,8.023762609673096
145.9028,-43.3025,12.52,15.646443586945333,0.11716744862904084,8.010373918806605
145.9029,-43.3006,4.08,15.646443586945333,0.11716744862904084,8.010373918806605
145.8966,-43.3122,11.833333333333334,15.677922279961965,0.13283785347785246,8.010128431524926
147.4164,-43.0585,44.9,15.688169895453735,0.029275076124248806,8.033110613238456
148.3175,-41.5816,1.9,16.979215699271258,0.025218942302744886,8.016021350938171
145.9668,-43.3066,6.8,15.551728350230205,0.11265921096273043,8.009264142826176
148.069,-42.1899,1.3,16.503028652511528,0.02167856921063244,8.023919296203317
147.9804,-42.6435,8.9,16.303589874371827,0.016310875568683957,8.027208887153227
147.9736,-42.8835,10.8,16.26170531422107,0.04955715879102011,8.02303521241125
147.1793,-43.3542,21.1,15.68777252681685,0.09546023480637432,8.024064441570035
147.6283,-40.8225,1.8,16.474924563067358,0.11639465352443304,8.013082888549084
146.7843,-41.056,3.1,16.271829292270777,0.11061585266685822,8.013974945236223
146.79,-41.0544,1.1,16.271829292270777,0.11061585266685822,8.013974945236223
146.2834,-43.6445,18.5,15.692552801403233,0.11502273018757761,8.011619477490429
145.9862,-43.3227,8.299999999999999,15.551728350230205,0.11265921096273043,8.009264142826176
145.983,-43.3219,8.5,15.551728350230205,0.11265921096273043,8.009264142826176
145.9724,-43.4165,9.66,15.619069574240086,0.13466070765488572,8.00856675657216
145.9696,-43.4218,34.13333333333333,15.619069574240086,0.13466070765488572,8.00856675657216
146.1485,-43.5205,2.9,15.6631259517156,0.17295126863898,8.011164216363362
145.9332,-43.3694,7.7,15.666304905765951,0.13188772668030113,8.00860117765653
145.9332,-43.3694,3.6,15.666304905765951,0.13188772668030113,8.00860117765653
147.5937,-40.8472,0.0,16.434846614414557,0.13496941748777513,8.013604471048795
147.5943,-40.8485,0.3,16.434846614414557,0.13496941748777513,8.013604471048795
148.1243,-42.5905,78.7,16.52813104856671,0.04647919017276636,8.025013241246935
148.3136,-41.8695,22.32,16.86836475251096,0.0268149460495446,8.018005200870675
148.2885,-42.2933,72.6,16.55421678438257,0.0794889500472184,8.024689868322358
145.9265,-43.299,35.65,15.627511930848145,0.12336336074276427,8.011348337303701
145.3084,-40.7665,51.0,16.144590999384228,0.06780533350275705,8.016497636285402
147.9693,-42.524,6.507692307692308,16.345402507349537,0.011711900265098961,8.031862838336034
147.4014,-43.1285,69.3,15.71379340448584,0.050643194499608024,8.0310868461902
147.3981,-42.9917,9.1,15.626393423027553,0.07522467411091967,8.033225192162073
145.8759,-43.316,17.0,15.677922279961965,0.13283785347785246,8.010128431524926
145.8737,-43.3181,14.275,15.677922279961965,0.13283785347785246,8.010128431524926
148.0463,-42.6025,21.892307692307693,16.321894920947518,0.017066850990849335,8.026545107531101
148.3423,-40.4895,17.0,16.95848013689841,0.06776934242072852,8.014536183365522
147.3421,-43.0534,63.37272727272728,15.6435278887733,0.039606667120880824,8.030871047663888
147.9481,-42.5531,13.323076923076922,16.279854943299036,0.0075840508631997,8.02899171755933
148.007,-42.6608,5.407692307692307,16.331723514725947,0.03061055338057887,8.02442838175413
148.2607,-42.1793,0.0,16.5445892621054,0.03687607554335893,8.023692427031659
148.0243,-42.629,23.558333333333334,16.321894920947518,0.017066850990849335,8.026545107531101
147.2818,-43.145,0.0,15.664330685802357,0.08774704876089065,8.028646512580886
145.5164,-40.8585,4.7,16.140830282736474,0.06014253158460128,8.015716835354048
145.8504,-43.3095,2.4,15.677922279961965,0.13283785347785246,8.010128431524926
145.995,-43.3306,0.16,15.551728350230205,0.11265921096273043,8.009264142826176
148.2351,-42.3112,35.4,16.596709657014852,0.05678109035296516,8.024093927194627
148.2529,-42.292,14.6,16.55421678438257,0.0794889500472184,8.024689868322358
148.2764,-42.2952,27.8,16.55421678438257,0.0794889500472184,8.024689868322358
145.8428,-43.3093,10.016666666666667,15.711718235419102,0.14492947664039676,8.010576869141437
145.8424,-43.3098,5.75,15.711718235419102,0.14492947664039676,8.010576869141437
145.8467,-43.3042,8.433333333333334,15.711718235419102,0.14492947664039676,8.010576869141437
146.6668,-43.6004,19.4,15.628400642872897,0.1644180852830407,8.014557783526328
148.318,-41.249,64.3,16.959508724366657,0.016979928414174013,8.01477393976145
148.3311,-41.2484,51.7,16.959508724366657,0.016979928414174013,8.01477393976145
145.1946,-42.3099,0.2,15.906378632214423,0.07509029254680659,8.016574651269446
148.2294,-40.4645,0.0,16.92770925581637,0.08658051565199217,8.012611733291795
146.7848,-43.607,22.2,15.679731269491542,0.15380262916928816,8.014516626916615
145.1886,-42.214,1.5,15.888111605664912,0.05110695727692501,8.015331395981809
145.9882,-43.3294,21.525,15.551728350230205,0.11265921096273043,8.009264142826176
148.3143,-41.8745,16.883333333333333,16.86836475251096,0.0268149460495446,8.018005200870675
145.9172,-43.3033,16.808333333333334,15.646443586945333,0.11716744862904084,8.010373918806605
148.3112,-41.8955,15.8,16.86836475251096,0.0268149460495446,8.018005200870675
148.2648,-42.1563,14.8,16.5445892621054,0.03687607554335893,8.023692427031659
147.9157,-42.5836,26.700000000000003,16.279854943299036,0.0075840508631997,8.02899171755933
148.3427,-41.3543,57.9,16.94041306980095,0.02848331213869719,8.015227647321801
148.3397,-41.3443,37.7,16.91050673951351,0.025491266108193012,8.015102885944376
148.3539,-41.273,30.3,17.024719226269934,0.019366601002427063,8.014768838528383
148.3545,-41.2735,6.8,17.024719226269934,0.019366601002427063,8.014768838528383
148.368,-41.2879,14.9,17.024719226269934,0.019366601002427063,8.014768838528383
147.0213,-40.9803,6.3,16.292021921873197,0.11631787685084079,8.014933446404905
148.1273,-40.7325,19.2,16.852246041158033,0.05854388989463511,8.013966326662487
148.1233,-40.7355,29.0,16.852246041158033,0.05854388989463511,8.013966326662487
