longitude,latitude,pa,sst,cuv,ph
146.9961,-43.5252,0.6,14.745899229272556,0.17368716921054353,8.08725075531346
145.5405,-40.8901,14.0,15.48870792231347,0.05989255001005231,8.07981658799086
145.5364,-40.8905,0.8,15.48870792231347,0.05989255001005231,8.07981658799086
146.642,-41.0989,5.0,15.433425872690103,0.08953597950571517,8.076734158881564
147.8383,-40.3005,5.7,15.840731359046096,0.031393770824539396,8.070296778030086
147.8947,-40.2968,0.0,15.896988651425271,0.030134999976592445,8.069316463729985
146.7905,-41.0655,0.9,15.466464564707838,0.11267718728383966,8.07687970796077
146.8414,-41.0343,0.0,15.460654595469968,0.13041312424006737,8.076961221797347
145.917,-43.3634,1.8,14.864562234909515,0.13544549026187072,8.071321253763198
148.3161,-41.2464,27.5,15.763075363588978,0.02959116501325527,8.07485522395505
148.3098,-41.8801,19.08,15.635888099441786,0.04672666301853044,8.07819387804737
145.6194,-40.9245,24.7,15.48066418322424,0.07726976824880366,8.078836746070277
145.9667,-43.3336,28.45,14.747530073406878,0.11575421081976506,8.072058399487315
145.2002,-42.1995,30.5,15.110332880133935,0.01878012606517276,8.080549966950626
145.7134,-43.1135,3.1,14.918524023619327,0.10508721118036604,8.07575397194572
148.273,-42.2571,23.9,15.3411093427656,0.07417433832203701,8.085401391606704
147.3718,-43.0883,46.6,14.6282545705894,0.05350976465009126,8.093193629684727
148.1364,-42.6635,24.8,15.324046599018024,0.0933889102774464,8.083203204280512
148.3085,-41.9652,1.0,15.62736581740446,0.048732154533872536,8.078342160049166
147.1269,-43.2757,55.4,14.635044679893147,0.0795767200101306,8.087007715664367
148.458,-40.4413,0.0,16.04199137602106,0.0692106732363921,8.076119496289984
148.458,-40.4128,0.0,16.04199137602106,0.0692106732363921,8.076119496289984
148.0032,-42.5066,9.3,15.187501392246958,0.01669519248681562,8.092497272697237
148.3183,-41.9264,16.7,15.623395157555205,0.046568876106045626,8.077875243140609
147.9383,-40.7625,0.0,15.683998457148059,0.11006425908950501,8.073698932570709
147.4254,-43.2535,17.3,14.74892320609447,0.1254243966819942,8.088580794531932
145.1669,-42.1953,18.2,15.192227193653462,0.023030903532033742,8.079452404588245
145.1696,-42.1964,22.7,15.192227193653462,0.023030903532033742,8.079452404588245
145.1848,-42.1954,45.6,15.192227193653462,0.023030903532033742,8.079452404588245
147.3325,-43.0591,12.763636363636362,14.61114178689187,0.050020739594229945,8.092203685927092
147.1434,-43.2729,10.44,14.635044679893147,0.0795767200101306,8.087007715664367
147.356,-42.9521,38.0,14.587870526889834,0.08025341639130537,8.094510951681132
146.3774,-43.5915,47.9,14.769450307613731,0.17084510547760798,8.078014387036388
147.3571,-43.0627,47.98787909090909,14.6282545705894,0.05350976465009126,8.093193629684727
148.3477,-40.9891,1.7,15.833273434591309,0.03803251810244712,8.075064419778744
148.3461,-40.9945,16.2,15.833273434591309,0.03803251810244712,8.075064419778744
148.2907,-42.1419,2.9,15.401696245136812,0.005098926743568055,8.082428233727352
148.2619,-42.1683,0.6,15.328459235271618,0.016822322883250345,8.084302437044064
147.9606,-43.1306,32.05,15.065954402679461,0.15250573627382488,8.077929831516391
148.1076,-42.5832,46.4,15.33917848169402,0.06884179442862323,8.085896176174527
148.3043,-42.0561,19.1,15.62955560125108,0.0389189011042839,8.080325297105075
147.2914,-43.1937,0.0,14.64621531370398,0.12370795568188794,8.089341625521891
144.6497,-40.8989,5.9,15.500578281006655,0.0597858608473125,8.082223087082484
148.0048,-42.4388,2.2,15.21174475237806,0.017521099536454685,8.09068927358397
148.3163,-41.9033,21.52,15.623395157555205,0.046568876106045626,8.077875243140609
146.4259,-41.1427,1.2,15.416636038299723,0.07393372333408137,8.07682619325591
147.1418,-43.2938,19.81,14.635044679893147,0.0795767200101306,8.087007715664367
148.1618,-42.412,60.2,15.3470071017344,0.050293672853752996,8.084557086724063
